LEI,Entity.LegalName,Entity.LegalName.xmllang,Entity.OtherEntityNames.OtherEntityName.1,Entity.OtherEntityNames.OtherEntityName.1.xmllang,Entity.OtherEntityNames.OtherEntityName.1.type,Entity.OtherEntityNames.OtherEntityName.2,Entity.OtherEntityNames.OtherEntityName.2.xmllang,Entity.OtherEntityNames.OtherEntityName.2.type,Entity.OtherEntityNames.OtherEntityName.3,Entity.OtherEntityNames.OtherEntityName.3.xmllang,Entity.OtherEntityNames.OtherEntityName.3.type,Entity.OtherEntityNames.OtherEntityName.4,Entity.OtherEntityNames.OtherEntityName.4.xmllang,Entity.OtherEntityNames.OtherEntityName.4.type,Entity.OtherEntityNames.OtherEntityName.5,Entity.OtherEntityNames.OtherEntityName.5.xmllang,Entity.OtherEntityNames.OtherEntityName.5.type,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.xmllang,Entity.TransliteratedOtherEntityNames.TransliteratedOtherEntityName.1.type,Entity.LegalAddress.xmllang,Entity.LegalAddress.FirstAddressLine,Entity.LegalAddress.MailRouting,Entity.LegalAddress.AdditionalAddressLine.1,Entity.LegalAddress.AdditionalAddressLine.2,Entity.LegalAddress.AdditionalAddressLine.3,Entity.LegalAddress.City,Entity.LegalAddress.Region,Entity.LegalAddress.Country,Entity.LegalAddress.PostalCode,Entity.HeadquartersAddress.xmllang,Entity.HeadquartersAddress.FirstAddressLine,Entity.HeadquartersAddress.MailRouting,Entity.HeadquartersAddress.AdditionalAddressLine.1,Entity.HeadquartersAddress.AdditionalAddressLine.2,Entity.HeadquartersAddress.AdditionalAddressLine.3,Entity.HeadquartersAddress.City,Entity.HeadquartersAddress.Region,Entity.HeadquartersAddress.Country,Entity.HeadquartersAddress.PostalCode,Entity.OtherAddresses.OtherAddress.1.xmllang,Entity.OtherAddresses.OtherAddress.1.type,Entity.OtherAddresses.OtherAddress.1.FirstAddressLine,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.1.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.1.City,Entity.OtherAddresses.OtherAddress.1.Region,Entity.OtherAddresses.OtherAddress.1.Country,Entity.OtherAddresses.OtherAddress.1.PostalCode,Entity.OtherAddresses.OtherAddress.2.xmllang,Entity.OtherAddresses.OtherAddress.2.type,Entity.OtherAddresses.OtherAddress.2.FirstAddressLine,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.1,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.2,Entity.OtherAddresses.OtherAddress.2.AdditionalAddressLine.3,Entity.OtherAddresses.OtherAddress.2.City,Entity.OtherAddresses.OtherAddress.2.Region,Entity.OtherAddresses.OtherAddress.2.Country,Entity.OtherAddresses.OtherAddress.2.PostalCode,Entity.RegistrationAuthority.RegistrationAuthorityID,Entity.RegistrationAuthority.OtherRegistrationAuthorityID,Entity.RegistrationAuthority.RegistrationAuthorityEntityID,Entity.LegalJurisdiction,Entity.EntityCategory,Entity.LegalForm.EntityLegalFormCode,Entity.LegalForm.OtherLegalForm,Entity.EntityStatus,Entity.EntityCreationDate,Entity.LegalEntityEvents.LegalEntityEvent.1.group_type,Entity.LegalEntityEvents.LegalEntityEvent.1.event_status,Entity.LegalEntityEvents.LegalEntityEvent.1.group_id,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.1.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.1.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.2.group_type,Entity.LegalEntityEvents.LegalEntityEvent.2.event_status,Entity.LegalEntityEvents.LegalEntityEvent.2.group_id,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.2.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.2.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.3.group_type,Entity.LegalEntityEvents.LegalEntityEvent.3.event_status,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.3.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.3.ValidationDocuments,Entity.LegalEntityEvents.LegalEntityEvent.4.group_type,Entity.LegalEntityEvents.LegalEntityEvent.4.event_status,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventType,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventEffectiveDate,Entity.LegalEntityEvents.LegalEntityEvent.4.LegalEntityEventRecordedDate,Entity.LegalEntityEvents.LegalEntityEvent.4.ValidationDocuments,Registration.InitialRegistrationDate,Registration.LastUpdateDate,Registration.RegistrationStatus,Registration.NextRenewalDate,Registration.ManagingLOU,Registration.ValidationSources,Registration.ValidationAuthority.ValidationAuthorityID,Registration.ValidationAuthority.OtherValidationAuthorityID,Registration.ValidationAuthority.ValidationAuthorityEntityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.OtherValidationAuthorityID,Registration.OtherValidationAuthorities.OtherValidationAuthority.1.ValidationAuthorityEntityID
549300J50QLH85LCRH94,The Eagle Tax-Exempt Trust Series 20080056,en,,,,,,,,,,,,,,,,,,,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,GENERAL,8888,TRUST,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-02T01:41:00.000Z,2023-08-04T16:45:31.764Z,LAPSED,2018-07-25T19:41:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300J5GD45X74D8P02,"POWERTON GENERATION II, LLC",en,,,,,,,,,,,,,,,,,,,en,C/O THE CORPORATION TRUST COMPANY,,CORPORATION TRUST CENTER 1209 ORANGE ST,,,WILMINGTON,US-DE,US,19801,en,300 Carpenter Freeway,,,,,Irving,US-TX,US,75062,,,,,,,,,,,,,,,,,,,,,RA000602,,3237102,US-DE,GENERAL,HZEH,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-05T01:41:00.000Z,2023-08-04T16:45:35.943Z,LAPSED,2022-05-27T20:19:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,3237102,,,
549300JA25QHMKIL4U10,"Servicios Corporativos SBA, S.A. de C.V.",es,,,,,,,,,,,,,,,,,,,en,Venustiano Carranza Numero 63,,Centro de la Ciudad De Mexico Area 1,Cuauhtemoc,,Mexico City,MX-CMX,MX,06000,en,Venustiano Carranza Numero 63,,Centro de la Ciudad De Mexico Area 1,Cuauhtemoc,,Mexico City,MX-CMX,MX,06000,,,,,,,,,,,,,,,,,,,,,RA999999,,,MX,GENERAL,JGV1,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:52:00.000Z,2023-08-04T16:45:55.592Z,LAPSED,2018-07-24T23:36:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300JB1P8OZDXFXS85,The Eagle Tax-Exempt Trust Series 20160005,en,,,,,,,,,,,,,,,,,,,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,GENERAL,8888,TRUST,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-05T01:48:00.000Z,2023-08-04T16:45:58.548Z,LAPSED,2018-07-25T19:42:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300JE12LNG920WG80,EUREKA SECURITISATION PLC,en,,,,,,,,,,,,,,,,,,,en,CITIGROUP CENTRE CANADA SQUARE,,CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,en,CITIGROUP CENTRE,,CANADA SQUARE CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,02950902,GB,GENERAL,B6ES,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-08T02:20:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,02950902,,,
549300JLY3115WLTJM64,SOLAR ENERGY LEASING LLC,en,,,,,,,,,,,,,,,,,,,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,,,,,,,,,,,,,,,,,,,,,RA000602,,4877457,US-DE,GENERAL,HZEH,,ACTIVE,2010-09-27T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:54:00+00:00,2023-04-26T13:17:24+00:00,ISSUED,2024-05-27T14:17:00+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,4877457,,,
549300JNCM5PJBBGQ942,Citibank Cartoes Participacoes Ltda.,pt,Citibank Cartoes Participacoes Limiteda,pt,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,,,,en,"14 Andar, Parte",,Avenida Paulista 1111,Bela Vista,,Sao Paulo,BR-SP,BR,01311-920,en,"2 Andar, Parte",,Avenida Paulista 1111,Bela Vista,,Sao Paulo,BR-SP,BR,01311-920,,,,,,,,,,,,,,,,,,,,,RA999999,,,BR,GENERAL,QHW1,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00.000Z,2023-08-04T16:47:02.396Z,LAPSED,2018-07-24T23:34:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300JNGBFKFWP8CU96,CITIFIN SA,es,CITIFIN SA EFC,es,PREVIOUS_LEGAL_NAME,"CITIFIN S.A., E.F.C.",es,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,es,EDIFICIO BEATR,,"CALLE JOSE ORTEGA Y GASSET, NUMERO 29",,,MADRID,ES-M,ES,28018,es,CALLE JOSE ORTEGA Y GASSET 29,,,,,MADRID,ES-M,ES,28018,,,,,,,,,,,,,,,,,,,,,RA000535,,A83448852,ES,GENERAL,5RDO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00Z,2023-08-21T13:49:44.637Z,LAPSED,2022-05-27T00:00:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000535,,A83448852,,,
549300JOZJ9JT2K4C832,CITIGROUP NOMINEES (TEMPATAN) SDN. BHD.,ms,,,,,,,,,,,,,,,,,,,ms,"LEVEL 44 MENARA CITIBANK,165 JALAN AMPANG",,,,,KUALA LUMPUR,MY-14,MY,50450,ms,"LEVEL 44 MENARA CITIBANK,165 JALAN AMPANG",,,,,KUALA LUMPUR,MY-14,MY,50450,,,,,,,,,,,,,,,,,,,,,RA000439,,267011-M,MY,GENERAL,XEOV,,ACTIVE,1993-06-15T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:55:00+00:00,2023-05-02T13:36:39+00:00,ISSUED,2024-05-27T14:18:15+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000439,,267011-M,,,
549300JQ0SQ7XVVUIC24,The Housing Outreach Fund X (Sunset Villa) Limited Liability Company,en,,,,,,,,,,,,,,,,,,,en,C/O The Enterprise Social Investment Corp,,10277 Wincopin Circle,Suite 810,,Columbia,US-MD,US,21044,en,10227 Wincopin Circle,,Suite 810,,,Columbia,US-MD,US,21044,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-MD,GENERAL,9999,LIMITED LIABILITY COMPANY,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:56:00.000Z,2023-08-04T16:47:15.306Z,LAPSED,2018-07-24T23:43:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300JQ5WM3FXPHBF29,MM TRUST MAR 13 II,en,,,,,,,,,,,,,,,,,,,en,GROUND FLOOR,,ASIAN BUILDING 17 R KAMANI MARG BALLARD ESTATE,,,MUMBAI,IN-MH,IN,400 001,en,GROUND FLOOR,,ASIAN BUILDING 17 R KAMANI MARG BALLARD ESTATE,,,MUMBAI,IN-MH,IN,400 001,,,,,,,,,,,,,,,,,,,,,RA999999,,,IN,FUND,8888,FUND,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:55:00Z,2023-07-31T17:11:36.903Z,LAPSED,2019-07-19T00:31:00Z,213800WAVVOPS85N2205,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300JQHRUX6QUG4K03,ANTARES ASSOCIATES LIMITED,en,,,,,,,,,,,,,,,,,,,en,"Caves Corporate Center, Building No. 2",c/o CITITRUST (BAHAMAS) LIMITED,West Bay Street,P.O Box: N-1576,,NASSAU,BS-NP,BS,,en,"Caves Corporate Center, Building No. 2",c/o CITITRUST (BAHAMAS) LIMITED,West Bay Street,P.O Box: N-1576,,NASSAU,BS-NP,BS,,,,,,,,,,,,,,,,,,,,,,RA000020,,39633,BS,GENERAL,8888,Regular (Local) Company,ACTIVE,1993-02-05T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T14:33:00+00:00,2023-05-03T15:29:11+00:00,ISSUED,2024-05-27T14:18:40+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000020,,39633,,,
549300JSN8JHU7T6VX29,"CITICORP CREDIT SERVICES, INC. (USA)",en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,C/O THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,C/O THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,3443131,US-DE,GENERAL,XTIQ,,ACTIVE,2001-10-05T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00+00:00,2023-04-27T10:42:23+00:00,ISSUED,2024-05-27T14:16:58+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,3443131,,,
549300JSSDZBXFKR5867,LP PURCHASER LLC,en,,,,,,,,,,,,,,,,,,,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,en,251 LITTLE FALLS DRIVE,c/o CORPORATION SERVICE COMPANY,,,,WILMINGTON,US-DE,US,19808,,,,,,,,,,,,,,,,,,,,,RA000602,,5028098,US-DE,GENERAL,HZEH,,ACTIVE,2011-08-22T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00+00:00,2023-04-22T13:59:10+00:00,ISSUED,2024-05-27T14:10:43+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,5028098,,,
549300JUK1UP5HJB8W31,The Eagle Tax-Exempt Trust Series 20140018,en,,,,,,,,,,,,,,,,,,,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,en,390 Greenwich Street,,,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,GENERAL,8888,TRUST,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-03T01:37:00.000Z,2023-08-04T16:47:41.558Z,LAPSED,2018-07-25T19:41:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300JWE95WSNDQMO54,CITI LOAN FUNDING SL 6 LLC,en,,,,,,,,,,,,,,,,,,,en,UGLAND HOUSE,,SOUTH CHURCH STREET,,,GEORGE TOWN,,KY,KY1-1104,en,UGLAND HOUSE,,SOUTH CHURCH STREET,,,GEORGE TOWN,,KY,KY1-1104,,,,,,,,,,,,,,,,,,,,,RA000086,,MC-2292,KY,GENERAL,MPUG,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-08-16T23:30:00.000+02:00,2023-08-03T20:10:22.393+02:00,LAPSED,2022-05-27T22:19:00.000+02:00,39120001KULK7200U106,PARTIALLY_CORROBORATED,RA000086,,MC-2292,,,
549300JXCLFGM3VL7683,CEP ASI UKPF NOMINEE 2 LIMITED,en,,,,,,,,,,,,,,,,,,,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,11786771,GB,GENERAL,H0PO,,ACTIVE,2019-01-24T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-06-17T14:32:00+00:00,2023-04-29T11:45:09+00:00,ISSUED,2024-05-27T14:17:31+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000585,,11786771,,,
549300JXG50WK1FS4473,CITIGROUP GLOBAL MARKETS CANADA HOLDING COMPANY,en,SALOMON SMITH BARNEY CANADA HOLDING COMPANY,en,PREVIOUS_LEGAL_NAME,SALOMON BROTHERS CANADA HOLDING COMPANY,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,en,800-1959 UPPER WATER ST,,,,,HALIFAX,CA-NS,CA,B3J 2N3,en,123 Front Street West,,Suite 1500,,,Toronto,CA-ON,CA,M5J 2M3,,,,,,,,,,,,,,,,,,,,,RA000078,,3003810,CA,GENERAL,8888,UNLIMITED LIABILITY COMPANY,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T03:51:00+02:00,2023-08-08T14:09:41+02:00,LAPSED,2020-06-30T04:57:00+02:00,529900F6BNUR3RJ2WH29,FULLY_CORROBORATED,RA000078,,3003810,,,
549300JXUJZCVNVYFX03,Citibank Strategic Technology Inc.,en,,,,,,,,,,,,,,,,,,,en,C/O The Corporation Trust Company,,Corporation Trust Center,1209 Orange Street,,Wilmington,US-DE,US,19801,en,153 East 53rd Street,,,,,New York,US-NY,US,10022,,,,,,,,,,,,,,,,,,,,,RA000602,,2779148,US-DE,GENERAL,XTIQ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:51:00.000Z,2023-08-04T16:47:56.708Z,LAPSED,2019-07-19T00:36:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000602,,2779148,,,
549300JYKR442OKZUT94,CEP CBRE UK AFFORDABLE HOUSING NOMINEE 1 LIMITED,en,,,,,,,,,,,,,,,,,,,en,CITIGROUP CENTRE CANADA SQUARE,,CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,en,CITIGROUP CENTRE CANADA SQUARE,,CANARY WHARF,,,LONDON,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,11914635,GB,GENERAL,H0PO,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-07-01T14:32:00Z,2023-07-31T17:11:36.903Z,LAPSED,2022-05-27T20:19:00Z,213800WAVVOPS85N2205,FULLY_CORROBORATED,RA000585,,11914635,,,
549300K033VXHV12TL09,EAST FOURTEEN LIMITED,en,EGG NOMINEES LIMITED,en,PREVIOUS_LEGAL_NAME,GS FOURTEEN LIMITED,en,PREVIOUS_LEGAL_NAME,,,,,,,,,,,,,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,en,Citigroup Centre,,Canada Square,Canary Wharf,,London,GB-LND,GB,E14 5LB,,,,,,,,,,,,,,,,,,,,,RA000585,,03423192,GB,GENERAL,H0PO,,ACTIVE,1997-08-21T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:52:00+00:00,2023-05-01T15:02:05+00:00,ISSUED,2024-05-27T14:17:48+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000585,,03423192,,,
549300K1BS7GIV21TN02,The Eagle Tax-Exempt Trust Series 20170010,en,,,,,,,,,,,,,,,,,,,en,4th Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,en,4th Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,FUND,8888,FUND,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-06T01:46:00.000Z,2023-08-04T16:48:16.668Z,LAPSED,2020-06-30T03:04:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300K20P28F86C2J94,CBC INTERNATIONAL REAL ESTATE LP LLC,en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,3650466,US-DE,GENERAL,HZEH,,ACTIVE,2003-04-23T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00+00:00,2023-04-26T13:02:16+00:00,ISSUED,2024-05-27T14:16:57+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,3650466,,,
549300K2OJ50XLJZIS09,Citicorp Valores SA Sociedad de Bolsa,es,,,,,,,,,,,,,,,,,,,en,Bartolome Mitre 530,,,,,Buenos Aires,AR-C,AR,C1036AAJ,en,Bartolome Mitre 530,,,,,Buenos Aires,AR-C,AR,C1036AAJ,,,,,,,,,,,,,,,,,,,,,RA000009,,30-67875764-7,AR,GENERAL,9999,SOCIEDAD ANONIMA,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00.000Z,2023-08-04T16:48:25.479Z,LAPSED,2018-07-24T23:39:00.000Z,5493001KJTIIGC8Y1R12,FULLY_CORROBORATED,RA000009,,30-67875764-7,,,
549300K2WTE6SHG8EI82,The Eagle Tax-Exempt Trust Series 20170003,en,,,,,,,,,,,,,,,,,,,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,en,2nd Floor,,390 Greenwich Street,,,New York,US-NY,US,10013,,,,,,,,,,,,,,,,,,,,,RA999999,,,US-NY,FUND,8888,FUND,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-09-05T01:43:00.000Z,2023-08-04T16:48:26.167Z,LAPSED,2020-06-30T02:56:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300K4B04A7LZKOB78,Echo Icon Fund,en,,,,,,,,,,,,,,,,,,,en,308 EAST BAY STREET,,,,,Nassau,BS-NP,BS,,pt,AVENIDA PAULISTA 1111,c/o FUNDO DE INVESTIMENTO MULTIMERCADO CANARY INVESTIMENTO NO EXTERIOR,,,,São Paulo,BR-SP,BR,01311-200,,,,,,,,,,,,,,,,,,,,,RA000805,,,BS,FUND,8888,Investment Fund - SFM 007 - (SMART Fund Model 007),ACTIVE,2019-03-01T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-05-07T14:34:00+00:00,2024-03-22T09:37:47+00:00,ISSUED,2024-05-27T14:18:40+00:00,529900T8BM49AURSDO55,PARTIALLY_CORROBORATED,RA000805,,,,,
549300K7L8YW8M215U46,CITIBANK HOLDINGS IRELAND LIMITED,en,,,,,,,,,,,,,,,,,,,en,"1 NORTH WALL QUAY, IFSC",,,,,DUBLIN,IE-D,IE,D01 T8Y1,en,"1 NORTH WALL QUAY, IFSC",,,,,DUBLIN,IE-D,IE,D01 T8Y1,,,,,,,,,,,,,,,,,,,,,RA000402,,377488,IE,GENERAL,MNQ7,,ACTIVE,2003-10-30T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-03T01:21:00+00:00,2023-05-01T13:43:55+00:00,ISSUED,2024-05-27T14:17:42+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000402,,377488,,,
549300K7M1I5CBYMXN86,"Administradora de Valores Integrales, S. de R.L. de C.V.",es,,,,,,,,,,,,,,,,,,,en,Moras Numero 850,,Acacias,Benito Juarez,,Mexico City,MX-CMX,MX,03240,en,Moras Numero 850,,Acacias,Benito Juarez,,Mexico City,MX-CMX,MX,03240,,,,,,,,,,,,,,,,,,,,,RA999999,,,MX,GENERAL,XLVZ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:52:00.000Z,2023-08-04T16:48:50.874Z,LAPSED,2018-07-24T23:46:00.000Z,5493001KJTIIGC8Y1R12,ENTITY_SUPPLIED_ONLY,RA999999,,,,,
549300K8NVK0M945YT19,CITICORP INTERNATIONAL FINANCE CORPORATION,en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER 1209 ORANGE ST,c/o THE CORPORATION TRUST COMPANY,,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,2099620,US-DE,GENERAL,XTIQ,,ACTIVE,1986-08-22T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:50:00+00:00,2023-04-22T10:34:34+00:00,ISSUED,2024-05-27T14:10:39+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,2099620,,,
549300K8R9VXUE545U04,CITIBANK NMTC CORPORATION,en,,,,,,,,,,,,,,,,,,,en,CORPORATION TRUST CENTER,c/o THE CORPORATION TRUST COMPANY,1209 ORANGE ST,,,WILMINGTON,US-DE,US,19801,en,CORPORATION TRUST CENTER,c/o THE CORPORATION TRUST COMPANY,1209 ORANGE ST,,,WILMINGTON,US-DE,US,19801,,,,,,,,,,,,,,,,,,,,,RA000602,,4017395,US-DE,GENERAL,XTIQ,,ACTIVE,2005-08-18T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:49:00+00:00,2023-04-28T17:10:28+00:00,ISSUED,2024-05-27T14:17:18+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000602,,4017395,,,
549300KAHTTP01V8JE14,Citigroup Global Markets Overseas Finance Limited,en,,,,,,,,,,,,,,,,,,,en,"Ugland House, South Church Street",c/o MAPLES CORPORATE SERVICES LIMITED,P. O. Box 309,,,George Town,,KY,KY1-1104,en,"Ugland House, South Church Street",c/o MAPLES CORPORATE SERVICES LIMITED,P. O. Box 309,,,George Town,,KY,KY1-1104,,,,,,,,,,,,,,,,,,,,,RA000086,,156499,KY,GENERAL,8888,Exempt Company,ACTIVE,2005-10-17T00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-05T01:53:00+00:00,2023-05-03T12:52:37+00:00,ISSUED,2024-05-27T14:18:12+00:00,529900T8BM49AURSDO55,FULLY_CORROBORATED,RA000086,,156499,,,
